,stock_ticker,price,sma_50,sma_150,sma_200,sma_200_20_days_before,sma_200_is_up_for_months,low_of_52_weeks,high_of_52_weeks,rs_rating,is_pass_condition_1,is_pass_condition_2,is_pass_condition_3,is_pass_condition_4,is_pass_condition_5,is_pass_condition_6,is_pass_condition_7,is_pass_condition_8,is_pass_all_conditions
2283,GCMG,9.48,8.95,8.56,8.37,8.18,True,6.86,9.66,99.21,True,True,True,True,True,True,True,True,True
2285,GCT,36.53,33.26,20.6,18.12,15.69,True,5.01,43.15,101.59,True,True,True,True,True,True,True,True,True
2289,GD,292.88,279.72,257.3,248.41,241.31,True,204.18,295.18,89.68,True,True,True,True,True,True,True,True,True
2291,GDDY,123.47,117.9,101.2,94.32,89.64,True,69.24,126.8,120.63,True,True,True,True,True,True,True,True,True
2305,GE,160.3,136.79,109.44,104.63,98.35,True,76.78,160.3,110.32,True,True,True,True,True,True,True,True,True
2315,GENC,16.92,16.6,15.57,15.33,15.13,True,12.63,17.73,81.75,True,True,True,True,True,True,True,True,True
2319,GEO,15.1,13.37,11.02,10.07,9.35,True,6.95,15.93,75.4,True,True,True,True,True,True,True,True,True
2329,GFI,16.83,15.29,14.12,13.95,13.68,True,10.4,18.19,73.81,True,True,True,True,True,True,True,True,True
2333,GGAL,30.9,24.56,18.44,17.97,16.91,True,10.93,31.02,110.32,True,True,True,True,True,True,True,True,True
2346,GHM,28.8,26.26,20.75,19.34,17.79,True,10.95,33.16,91.27,True,True,True,True,True,True,True,True,True
2352,GIFI,6.86,6.14,4.79,4.43,4.08,True,2.99,7.72,92.86,True,True,True,True,True,True,True,True,True
2355,GIL,35.71,35.45,33.17,32.44,31.96,True,27.15,37.85,77.78,True,True,True,True,True,True,True,True,True
2364,GKOS,100.47,92.13,80.53,79.11,76.42,True,45.44,101.31,88.1,True,True,True,True,True,True,True,True,True
2377,GLP,46.7,46.28,40.13,38.08,36.66,True,28.35,49.5,96.03,True,True,True,True,True,True,True,True,True
2396,GMGI,3.7,2.96,2.69,2.64,2.58,True,1.96,3.7,79.37,True,True,True,True,True,True,True,True,True
2401,GNK,21.28,20.01,16.78,16.04,15.41,True,12.41,21.28,91.27,True,True,True,True,True,True,True,True,True
2420,GOGL,13.41,12.63,10.11,9.45,8.94,True,6.9,13.93,73.02,True,True,True,True,True,True,True,True,True
2423,GOLF,65.15,64.68,60.33,59.46,58.39,True,44.16,69.46,91.27,True,True,True,True,True,True,True,True,True
2427,GOOG,160.23,147.95,141.43,138.64,135.39,True,104.45,160.79,101.59,True,True,True,True,True,True,True,True,True
2428,GOOGL,158.62,146.73,140.13,137.51,134.33,True,103.71,159.41,104.76,True,True,True,True,True,True,True,True,True
2441,GPK,27.34,27.18,24.58,24.17,23.84,True,20.17,29.4,84.92,True,True,True,True,True,True,True,True,True
2444,GPOR,156.43,149.76,134.56,128.56,123.22,True,81.59,162.03,95.24,True,True,True,True,True,True,True,True,True
2459,GRIN,13.84,10.69,9.77,9.42,9.06,True,7.11,14.03,98.41,True,True,True,True,True,True,True,True,True
2460,GRMN,142.78,140.77,124.97,120.01,116.21,True,95.2,149.0,98.41,True,True,True,True,True,True,True,True,True
2461,GRND,9.9,9.52,7.96,7.36,6.94,True,4.69,10.84,86.51,True,True,True,True,True,True,True,True,True
2476,GS,424.24,397.22,363.8,356.92,349.12,True,289.91,424.24,82.54,True,True,True,True,True,True,True,True,True
2491,GTES,17.64,16.22,13.52,13.27,12.86,True,10.75,17.74,88.1,True,True,True,True,True,True,True,True,True
2492,GTHX,4.24,3.66,2.79,2.6,2.42,True,1.12,4.88,82.54,True,True,True,True,True,True,True,True,True
2498,GTX,9.75,9.55,8.54,8.33,8.13,True,7.02,10.03,87.3,True,True,True,True,True,True,True,True,True
2504,GVA,54.83,53.45,47.11,45.64,44.14,True,33.97,57.36,86.51,True,True,True,True,True,True,True,True,True
2525,HAYN,60.37,59.92,53.31,52.27,51.27,True,41.28,60.68,96.83,True,True,True,True,True,True,True,True,True
2527,HBAN,13.69,13.28,12.01,11.86,11.59,True,9.28,14.04,76.98,True,True,True,True,True,True,True,True,True
2531,HBB,23.04,21.24,17.18,15.61,14.33,True,9.21,24.82,91.27,True,True,True,True,True,True,True,True,True
2535,HBM,7.78,6.64,5.48,5.4,5.14,True,4.07,7.98,83.33,True,True,True,True,True,True,True,True,True
2536,HBNC,12.4,12.1,11.89,11.78,11.65,True,7.75,14.65,79.37,True,True,True,True,True,True,True,True,True
2540,HCC,65.76,59.3,56.73,52.83,50.49,True,32.78,69.97,103.17,True,True,True,True,True,True,True,True,True
2541,HCI,115.54,107.77,86.61,79.32,74.2,True,48.14,118.96,87.3,True,True,True,True,True,True,True,True,True
2556,HEI,205.75,191.85,178.15,176.3,174.22,True,154.58,205.75,94.44,True,True,True,True,True,True,True,True,True
2562,HESM,35.38,34.99,32.41,31.85,31.31,True,27.04,36.48,105.56,True,True,True,True,True,True,True,True,True
2576,HIBB,86.17,74.32,63.56,58.38,54.98,True,35.28,86.17,81.75,True,True,True,True,True,True,True,True,True
2579,HIG,100.25,97.87,84.56,81.57,78.84,True,68.22,103.24,111.9,True,True,True,True,True,True,True,True,True
2586,HITI,2.16,1.96,1.74,1.64,1.55,True,1.19,2.61,83.33,True,True,True,True,True,True,True,True,True
2594,HLI,130.12,127.05,116.73,113.27,110.18,True,86.32,132.64,103.17,True,True,True,True,True,True,True,True,True
2600,HLNE,113.42,111.96,103.78,100.25,96.97,True,64.19,119.83,89.68,True,True,True,True,True,True,True,True,True
2605,HLX,11.07,10.36,10.08,9.94,9.55,True,6.28,11.87,95.24,True,True,True,True,True,True,True,True,True
2607,HMN,36.89,35.87,33.7,32.5,31.94,True,27.94,37.72,88.89,True,True,True,True,True,True,True,True,True
2610,HMY,8.74,7.47,6.06,5.57,5.14,True,3.51,9.29,80.16,True,True,True,True,True,True,True,True,True
2628,HOOD,17.63,16.95,12.51,12.22,11.43,True,7.93,20.13,100.0,True,True,True,True,True,True,True,True,True
2630,HOPE,11.09,10.95,10.49,10.31,10.1,True,7.54,12.41,70.63,True,True,True,True,True,True,True,True,True
2634,HOV,148.0,147.98,127.37,122.12,117.53,True,66.36,178.27,84.92,True,True,True,True,True,True,True,True,True
2642,HPH,9.04,8.23,6.11,6.05,5.73,True,2.16,9.59,87.3,True,True,True,True,True,True,True,True,True
2654,HRB,47.79,47.69,45.89,43.52,42.1,True,28.87,50.49,104.76,True,True,True,True,True,True,True,True,True
2661,HRT,14.34,14.11,12.38,11.89,11.58,True,8.75,14.34,93.65,True,True,True,True,True,True,True,True,True
2662,HRTG,10.29,8.58,7.24,6.63,6.07,True,3.23,10.99,80.16,True,True,True,True,True,True,True,True,True
2683,HTGC,18.89,18.24,16.93,16.81,16.47,True,12.54,18.89,115.08,True,True,True,True,True,True,True,True,True
2689,HTLF,36.4,33.83,33.1,32.72,32.26,True,26.69,38.67,86.51,True,True,True,True,True,True,True,True,True
2694,HUBB,399.42,392.08,338.11,333.32,325.27,True,259.41,424.4,103.17,True,True,True,True,True,True,True,True,True
2697,HUBS,648.15,625.93,549.12,544.01,531.89,True,401.85,682.02,116.67,True,True,True,True,True,True,True,True,True
2710,HUYA,4.48,4.18,3.57,3.39,3.29,True,2.16,5.1,96.83,True,True,True,True,True,True,True,True,True
2713,HWC,46.4,43.61,42.02,41.94,41.5,True,32.31,49.36,85.71,True,True,True,True,True,True,True,True,True
2716,HWKN,76.77,73.07,66.25,63.13,60.46,True,39.71,79.17,82.54,True,True,True,True,True,True,True,True,True
2734,IAG,3.76,3.12,2.64,2.6,2.51,True,2.02,3.76,74.6,True,True,True,True,True,True,True,True,True
2738,IBCP,25.39,24.27,22.89,22.01,21.39,True,15.41,27.0,80.16,True,True,True,True,True,True,True,True,True
2741,IBKR,114.2,108.98,92.85,92.01,89.09,True,71.41,114.76,103.17,True,True,True,True,True,True,True,True,True
2744,IBOC,56.46,53.57,49.8,48.93,48.06,True,40.33,56.46,78.57,True,True,True,True,True,True,True,True,True
2746,IBRX,5.41,5.16,3.88,3.41,3.16,True,1.25,6.41,85.71,True,True,True,True,True,True,True,True,True
2769,IDR,9.47,8.26,6.55,6.27,5.93,True,4.51,9.5,101.59,True,True,True,True,True,True,True,True,True
2775,IESC,126.58,112.7,86.24,81.11,74.59,True,42.3,133.97,119.84,True,True,True,True,True,True,True,True,True
2778,IFF,85.67,81.69,76.7,75.91,75.3,True,62.82,97.14,79.37,True,True,True,True,True,True,True,True,True
2787,IGIC,13.32,13.12,12.4,11.78,11.34,True,8.0,13.91,85.71,True,True,True,True,True,True,True,True,True
2806,IINNW,0.65,0.57,0.3,0.28,0.24,True,0.13,0.8,83.33,True,True,True,True,True,True,True,True,True
2807,IIPR,98.76,97.1,89.16,86.99,84.54,True,64.22,104.35,103.17,True,True,True,True,True,True,True,True,True
2819,IMMP,2.52,2.44,2.19,2.15,2.11,True,1.54,2.89,78.57,True,True,True,True,True,True,True,True,True
2824,IMO,70.42,66.49,60.58,58.99,57.02,True,44.46,73.88,85.71,True,True,True,True,True,True,True,True,True
2827,IMPPP,24.0,23.41,21.29,20.91,20.5,True,18.05,24.5,89.68,True,True,True,True,True,True,True,True,True
2836,INBK,33.32,32.22,25.07,23.69,22.03,True,9.76,34.93,80.16,True,True,True,True,True,True,True,True,True
2837,INBKZ,23.67,23.25,22.13,22.05,21.67,True,17.0,23.83,85.71,True,True,True,True,True,True,True,True,True
2869,INSW,54.33,52.68,49.01,47.26,45.75,True,35.3,55.11,92.06,True,True,True,True,True,True,True,True,True
2880,INVA,15.28,15.05,14.71,14.29,14.1,True,11.44,16.78,83.33,True,True,True,True,True,True,True,True,True
2891,IOR,16.99,16.07,13.76,13.35,12.8,True,10.75,17.24,85.71,True,True,True,True,True,True,True,True,True
2916,IRIX,3.03,2.77,2.69,2.47,2.37,True,1.33,3.53,88.1,True,True,True,True,True,True,True,True,True
2917,IRM,76.87,76.65,68.17,66.47,64.47,True,53.15,81.37,106.35,True,True,True,True,True,True,True,True,True
2934,ISTR,16.47,16.11,13.96,13.78,13.39,True,9.26,17.93,75.4,True,True,True,True,True,True,True,True,True
2937,ITCI,75.5,69.41,63.27,62.13,61.55,True,46.37,79.84,81.75,True,True,True,True,True,True,True,True,True
2938,ITGR,118.23,112.19,97.34,94.4,91.48,True,69.42,119.31,88.1,True,True,True,True,True,True,True,True,True
2944,ITRI,94.4,88.24,74.0,73.0,71.07,True,51.15,95.85,78.57,True,True,True,True,True,True,True,True,True
2947,ITT,129.46,128.22,115.07,111.0,107.15,True,76.16,137.08,107.14,True,True,True,True,True,True,True,True,True
2970,JAN,5.0,2.37,1.1,1.01,0.81,True,0.3,5.0,95.24,True,True,True,True,True,True,True,True,True
2971,JANX,49.92,36.23,18.1,16.52,13.55,True,5.85,52.65,75.4,True,True,True,True,True,True,True,True,True
2975,JBI,15.32,14.81,12.69,12.3,11.84,True,8.81,15.42,108.73,True,True,True,True,True,True,True,True,True
2986,JEF,44.51,42.88,38.89,38.13,37.12,True,29.08,46.13,85.71,True,True,True,True,True,True,True,True,True
2996,JHG,32.0,31.62,28.46,28.24,27.81,True,22.27,33.17,99.21,True,True,True,True,True,True,True,True,True
3018,JPM,191.83,188.86,167.5,163.35,158.6,True,134.1,200.3,110.32,True,True,True,True,True,True,True,True,True
3032,JXN,68.62,60.53,50.3,46.39,43.0,True,27.7,68.62,104.76,True,True,True,True,True,True,True,True,True
3044,KARO,27.28,25.67,24.51,24.34,24.09,True,18.59,27.28,76.19,True,True,True,True,True,True,True,True,True
3058,KEQU,36.02,31.96,25.36,22.98,21.16,True,14.66,36.1,96.03,True,True,True,True,True,True,True,True,True
3059,KEX,102.12,91.64,83.23,82.61,80.48,True,66.6,102.12,106.35,True,True,True,True,True,True,True,True,True
3060,KEY,14.76,14.68,13.19,12.71,12.21,True,8.93,15.81,81.75,True,True,True,True,True,True,True,True,True
3066,KFY,63.83,62.73,55.93,54.83,53.6,True,44.81,66.14,96.83,True,True,True,True,True,True,True,True,True
3067,KGC,6.55,5.71,5.53,5.38,5.22,True,4.36,6.77,87.3,True,True,True,True,True,True,True,True,True
3069,KGS,27.49,26.27,21.53,20.65,,True,15.3,28.82,102.38,True,True,True,True,True,True,True,True,True
3074,KINS,4.11,3.87,2.83,2.49,2.2,True,1.07,4.65,94.44,True,True,True,True,True,True,True,True,True
3078,KKR,97.73,97.53,80.65,75.71,71.69,True,47.79,101.65,117.46,True,True,True,True,True,True,True,True,True
3088,KMPR,58.75,58.34,50.84,50.16,49.13,True,39.21,64.05,92.06,True,True,True,True,True,True,True,True,True
3093,KNF,78.64,76.03,64.31,60.12,56.88,True,36.89,82.05,123.81,True,True,True,True,True,True,True,True,True
3112,KR,55.92,53.43,47.79,47.67,46.74,True,42.44,57.82,100.0,True,True,True,True,True,True,True,True,True
3121,KRO,11.5,10.61,9.15,9.07,8.79,True,6.56,12.28,86.51,True,True,True,True,True,True,True,True,True
3125,KRRO,70.79,63.62,45.58,40.87,35.38,True,10.85,90.0,73.02,True,True,True,True,True,True,True,True,True
3128,KRYS,163.66,160.33,129.61,128.0,123.1,True,82.18,180.42,95.24,True,True,True,True,True,True,True,True,True
3130,KSM,9.49,9.09,8.47,8.42,8.32,True,7.28,9.63,84.92,True,True,True,True,True,True,True,True,True
3133,KTB,59.53,59.03,54.9,52.21,50.79,True,37.19,63.58,96.83,True,True,True,True,True,True,True,True,True
3141,KUKE,2.8,2.27,1.46,1.24,1.07,True,0.46,3.24,92.06,True,True,True,True,True,True,True,True,True
3154,L,76.75,75.5,70.38,68.33,66.73,True,55.7,78.29,103.97,True,True,True,True,True,True,True,True,True
3157,LABP,22.06,12.73,7.02,6.24,4.55,True,2.75,22.06,114.29,True,True,True,True,True,True,True,True,True
3162,LAMR,115.56,113.58,101.97,99.66,97.95,True,78.53,120.58,96.83,True,True,True,True,True,True,True,True,True
3175,LAZ,39.96,39.17,34.84,34.63,33.86,True,26.4,41.87,76.98,True,True,True,True,True,True,True,True,True
3178,LBPH,20.58,20.08,13.42,11.7,10.63,True,3.68,26.06,82.54,True,True,True,True,True,True,True,True,True
3182,LBRT,22.78,21.26,19.63,18.82,18.0,True,11.74,22.78,80.95,True,True,True,True,True,True,True,True,True
3192,LCUT,9.92,9.84,7.51,7.17,6.72,True,4.41,10.87,84.13,True,True,True,True,True,True,True,True,True
3195,LDOS,128.3,126.77,111.18,107.12,103.2,True,76.92,131.09,88.89,True,True,True,True,True,True,True,True,True
3213,LEVI,21.98,19.0,16.38,15.82,15.27,True,12.82,21.98,100.79,True,True,True,True,True,True,True,True,True
3217,LFMD,10.91,9.05,7.46,6.64,6.04,True,1.47,11.53,107.94,True,True,True,True,True,True,True,True,True
3218,LFMDP,21.97,21.51,19.53,19.35,18.87,True,14.24,23.47,94.44,True,True,True,True,True,True,True,True,True
3244,LII,475.03,469.78,428.17,411.44,396.56,True,257.07,499.26,111.9,True,True,True,True,True,True,True,True,True
3262,LKFN,63.23,63.09,59.11,57.57,56.63,True,43.12,72.96,75.4,True,True,True,True,True,True,True,True,True
3271,LMNR,20.01,18.86,17.45,16.9,16.55,True,13.9,21.09,75.4,True,True,True,True,True,True,True,True,True
3284,LOB,39.72,39.31,36.45,35.61,34.32,True,20.05,46.51,84.13,True,True,True,True,True,True,True,True,True
3296,LPG,41.71,37.8,37.55,34.82,33.39,True,21.11,47.8,103.17,True,True,True,True,True,True,True,True,True
3298,LPLA,266.69,263.07,241.16,238.76,234.0,True,180.95,273.77,118.25,True,True,True,True,True,True,True,True,True
3344,LVTX,3.08,2.75,1.93,1.9,1.81,True,1.17,4.03,83.33,True,True,True,True,True,True,True,True,True
3347,LWAY,20.52,15.05,13.45,12.19,10.96,True,5.75,21.39,82.54,True,True,True,True,True,True,True,True,True
3358,LYG,2.55,2.44,2.25,2.23,2.2,True,1.89,2.7,76.98,True,True,True,True,True,True,True,True,True
3376,MAMA,5.18,4.86,4.39,4.23,4.06,True,1.86,5.32,82.54,True,True,True,True,True,True,True,True,True
3395,MAX,19.35,19.31,13.3,12.23,11.32,True,5.36,21.75,86.51,True,True,True,True,True,True,True,True,True
3398,MBC,17.36,17.27,14.56,14.01,13.39,True,7.47,18.86,104.76,True,True,True,True,True,True,True,True,True
3411,MBWM,37.1,36.76,36.17,35.46,34.72,True,23.96,42.1,79.37,True,True,True,True,True,True,True,True,True
3412,MC,54.69,54.26,50.77,49.97,49.05,True,34.22,58.2,89.68,True,True,True,True,True,True,True,True,True
3418,MCBS,24.82,23.8,22.5,21.91,21.41,True,14.3,25.43,100.0,True,True,True,True,True,True,True,True,True
3424,MCK,531.38,525.14,483.85,467.49,456.14,True,354.01,540.09,103.17,True,True,True,True,True,True,True,True,True
3433,MCY,56.89,49.55,40.14,37.54,35.42,True,27.7,56.89,81.75,True,True,True,True,True,True,True,True,True
3442,MDRRP,24.51,24.3,23.63,22.71,22.32,True,12.3,25.34,88.1,True,True,True,True,True,True,True,True,True
3450,MEC,13.97,13.21,12.74,12.47,12.43,True,9.59,15.22,108.73,True,True,True,True,True,True,True,True,True
3452,MEDP,408.46,395.56,315.61,301.46,285.55,True,197.54,413.31,92.86,True,True,True,True,True,True,True,True,True
3461,MERC,10.02,9.38,9.02,8.93,8.81,True,7.48,10.18,83.33,True,True,True,True,True,True,True,True,True
3464,MET,72.25,71.15,66.61,65.55,63.95,True,49.12,74.11,92.86,True,True,True,True,True,True,True,True,True
3465,META,495.57,494.92,393.38,370.62,349.66,True,207.55,527.34,94.44,True,True,True,True,True,True,True,True,True
3472,MFG,3.94,3.88,3.6,3.52,3.44,True,2.85,4.29,84.92,True,True,True,True,True,True,True,True,True
3474,MFIC,15.3,14.65,13.88,13.76,13.51,True,10.99,15.31,108.73,True,True,True,True,True,True,True,True,True
3477,MG,9.18,8.98,7.35,7.09,6.92,True,5.04,9.71,92.06,True,True,True,True,True,True,True,True,True
3496,MGY,26.17,24.26,22.46,22.44,21.89,True,18.92,26.98,88.1,True,True,True,True,True,True,True,True,True
3518,MIR,11.23,10.47,9.31,8.96,8.69,True,6.76,11.39,92.86,True,True,True,True,True,True,True,True,True
3521,MITK,13.15,12.67,11.87,11.72,11.43,True,8.78,14.83,86.51,True,True,True,True,True,True,True,True,True
3531,ML,70.79,63.82,46.62,38.94,33.06,True,9.02,85.92,101.59,True,True,True,True,True,True,True,True,True
3536,MLI,57.11,51.84,45.29,43.92,42.85,True,35.07,57.11,95.24,True,True,True,True,True,True,True,True,True
3538,MLM,596.7,587.95,504.13,489.9,474.46,True,344.52,621.53,126.19,True,True,True,True,True,True,True,True,True
3541,MLR,50.51,47.74,42.36,41.38,39.93,True,32.45,53.13,103.17,True,True,True,True,True,True,True,True,True
3556,MMYT,64.7,64.06,50.84,46.76,42.89,True,22.51,75.97,110.32,True,True,True,True,True,True,True,True,True
3560,MNMD,9.13,8.14,4.93,4.76,4.15,True,2.43,11.75,79.37,True,True,True,True,True,True,True,True,True
3589,MOR,17.99,17.89,11.58,10.64,9.63,True,4.55,18.18,91.27,True,True,True,True,True,True,True,True,True
3591,MORN,304.66,299.75,275.59,263.01,252.85,True,172.03,315.06,90.48,True,True,True,True,True,True,True,True,True
3599,MPC,199.12,190.0,164.62,158.17,149.35,True,104.91,219.13,111.11,True,True,True,True,True,True,True,True,True
3637,MSBI,24.39,24.17,23.95,23.56,23.25,True,18.65,28.29,71.43,True,True,True,True,True,True,True,True,True
3644,MSGE,39.74,38.28,33.95,33.72,33.34,True,22.05,40.09,85.71,True,True,True,True,True,True,True,True,True
3654,MTAL,13.13,12.74,11.72,11.58,11.28,True,9.39,13.55,82.54,True,True,True,True,True,True,True,True,True
3655,MTB,147.13,140.14,132.5,132.28,130.66,True,108.94,147.13,88.89,True,True,True,True,True,True,True,True,True
3659,MTDR,65.46,64.8,59.94,59.62,58.02,True,42.39,70.15,110.32,True,True,True,True,True,True,True,True,True
3660,MTEK,1.51,1.43,1.18,1.14,1.08,True,0.79,1.73,82.54,True,True,True,True,True,True,True,True,True
3663,MTG,20.36,20.33,18.87,18.43,17.95,True,14.07,22.36,97.62,True,True,True,True,True,True,True,True,True
3671,MTSI,98.93,93.44,86.41,83.3,79.84,True,53.81,102.78,94.44,True,True,True,True,True,True,True,True,True
3677,MU,112.58,103.44,85.71,81.07,75.91,True,58.14,128.01,92.86,True,True,True,True,True,True,True,True,True
3686,MUSA,421.4,412.37,378.92,362.7,351.22,True,273.12,426.97,92.86,True,True,True,True,True,True,True,True,True
3703,MYE,21.94,21.06,19.09,19.05,18.82,True,16.33,23.22,84.13,True,True,True,True,True,True,True,True,True
3725,NAMS,21.81,21.45,14.97,13.97,13.16,True,5.98,24.23,84.92,True,True,True,True,True,True,True,True,True
3726,NAMSW,10.55,10.36,5.78,4.83,4.06,True,1.1,13.5,95.24,True,True,True,True,True,True,True,True,True
3733,NATR,19.69,18.88,17.81,17.14,16.52,True,10.34,20.87,79.37,True,True,True,True,True,True,True,True,True
3741,NBIX,139.6,136.21,126.17,120.78,116.88,True,89.53,143.74,87.3,True,True,True,True,True,True,True,True,True
3742,NBN,54.09,53.03,51.35,49.85,48.74,True,35.4,58.48,92.06,True,True,True,True,True,True,True,True,True
3753,NCMI,4.76,4.56,4.26,4.17,4.01,True,2.4,5.63,73.81,True,True,True,True,True,True,True,True,True
3790,NEXA,7.22,7.1,6.53,6.23,6.02,True,4.25,7.51,79.37,True,True,True,True,True,True,True,True,True
3802,NGD,1.72,1.54,1.34,1.28,1.21,True,0.89,1.86,73.81,True,True,True,True,True,True,True,True,True
3805,NGMS,29.45,28.79,27.82,27.63,27.39,True,12.68,29.45,95.24,True,True,True,True,True,True,True,True,True
3807,NGS,24.11,19.21,16.05,14.67,13.44,True,9.59,24.11,100.79,True,True,True,True,True,True,True,True,True
3811,NHI,62.95,58.99,55.07,54.43,53.71,True,48.19,62.95,93.65,True,True,True,True,True,True,True,True,True
3813,NHTC,6.63,6.47,5.93,5.81,5.67,True,4.96,7.09,102.38,True,True,True,True,True,True,True,True,True
3822,NISN,7.03,4.94,3.84,3.68,3.51,True,2.18,7.03,85.71,True,True,True,True,True,True,True,True,True
3833,NL,7.69,6.64,5.59,5.54,5.32,True,4.59,8.4,81.75,True,True,True,True,True,True,True,True,True
3843,NMIH,30.8,30.23,29.13,28.85,28.36,True,22.36,32.34,88.1,True,True,True,True,True,True,True,True,True
3845,NMM,42.52,39.17,29.92,28.16,26.15,True,19.3,45.36,94.44,True,True,True,True,True,True,True,True,True
3852,NN,8.81,5.7,4.9,4.64,4.21,True,1.99,8.81,88.1,True,True,True,True,True,True,True,True,True
3885,NR,7.32,6.99,6.83,6.52,6.27,True,3.46,7.69,95.24,True,True,True,True,True,True,True,True,True
3891,NRG,71.81,63.61,52.29,48.64,45.23,True,31.04,74.59,121.43,True,True,True,True,True,True,True,True,True
3894,NRIX,14.12,13.29,9.46,9.38,8.95,True,4.25,17.48,75.4,True,True,True,True,True,True,True,True,True
3905,NSIT,186.99,185.08,170.18,165.03,161.24,True,118.79,193.35,96.83,True,True,True,True,True,True,True,True,True
3909,NSSC,42.71,41.41,32.99,32.6,32.23,True,18.37,46.11,82.54,True,True,True,True,True,True,True,True,True
3911,NSYS,17.63,13.24,10.57,10.37,9.83,True,7.5,17.63,92.86,True,True,True,True,True,True,True,True,True
3912,NTAP,99.45,99.13,87.7,85.19,82.45,True,61.44,106.48,85.71,True,True,True,True,True,True,True,True,True
3924,NTRA,92.78,86.45,64.85,61.65,57.63,True,37.55,97.48,95.24,True,True,True,True,True,True,True,True,True
3928,NTRS,84.74,83.25,78.2,77.83,76.72,True,63.06,88.92,87.3,True,True,True,True,True,True,True,True,True
3959,NVO,128.25,126.43,109.66,104.26,99.89,True,76.12,135.92,82.54,True,True,True,True,True,True,True,True,True
3961,NVR,7839.04,7715.0,6856.03,6705.02,6540.01,True,5377.29,8099.96,102.38,True,True,True,True,True,True,True,True,True
3966,NVT,72.7,70.58,60.04,58.59,56.19,True,40.48,78.13,102.38,True,True,True,True,True,True,True,True,True
3984,NXE,7.85,7.63,6.91,6.45,6.13,True,3.59,8.81,88.89,True,True,True,True,True,True,True,True,True
4015,OBE,8.41,7.67,7.51,7.36,7.11,True,5.43,8.78,92.86,True,True,True,True,True,True,True,True,True
4020,OC,167.05,158.19,144.7,143.12,139.2,True,98.55,172.66,93.65,True,True,True,True,True,True,True,True,True
4028,OCFCP,24.65,24.55,24.12,23.93,23.83,True,18.7,25.08,97.62,True,True,True,True,True,True,True,True,True
4040,ODFL,219.28,217.08,204.93,204.65,200.19,True,149.21,224.69,93.65,True,True,True,True,True,True,True,True,True
4041,ODP,52.47,51.9,49.76,49.44,48.84,True,40.06,58.55,81.75,True,True,True,True,True,True,True,True,True
4045,OFG,36.26,35.74,34.27,33.47,32.63,True,23.0,38.51,76.98,True,True,True,True,True,True,True,True,True
4060,OKE,80.44,76.91,70.75,69.44,67.63,True,56.58,80.44,99.21,True,True,True,True,True,True,True,True,True
4074,OMC,94.79,91.6,84.62,84.21,84.33,True,72.47,98.23,84.92,True,True,True,True,True,True,True,True,True
4078,OMF,50.47,48.25,44.46,44.13,43.58,True,34.3,51.09,96.83,True,True,True,True,True,True,True,True,True
4081,OMI,25.77,24.93,20.52,19.9,19.24,True,13.55,27.95,85.71,True,True,True,True,True,True,True,True,True
4123,OPXS,7.03,6.98,5.45,5.0,4.63,True,2.92,7.72,82.54,True,True,True,True,True,True,True,True,True
4125,OR,15.71,15.51,14.08,14.02,13.93,True,11.46,17.58,78.57,True,True,True,True,True,True,True,True,True
4139,ORRF,26.25,26.15,25.11,24.33,23.74,True,15.66,29.66,70.63,True,True,True,True,True,True,True,True,True
4141,OSCR,17.04,15.26,10.52,9.68,9.07,True,4.85,18.25,81.75,True,True,True,True,True,True,True,True,True
4144,OSIS,140.72,135.49,126.08,125.01,123.19,True,102.1,142.82,88.1,True,True,True,True,True,True,True,True,True
4145,OSK,121.32,116.74,105.57,103.65,99.97,True,72.9,127.15,93.65,True,True,True,True,True,True,True,True,True
4157,OUST,7.55,6.44,5.76,5.74,5.47,True,3.24,10.0,70.63,True,True,True,True,True,True,True,True,True
4158,OUT,15.62,15.28,13.04,13.01,12.96,True,8.36,16.81,77.78,True,True,True,True,True,True,True,True,True
4162,OVV,52.76,50.18,46.56,46.32,44.78,True,32.08,55.56,95.24,True,True,True,True,True,True,True,True,True
4163,OWL,18.64,18.19,15.35,14.47,13.77,True,9.85,19.6,96.03,True,True,True,True,True,True,True,True,True
4179,OZK,46.24,43.49,42.7,42.33,41.89,True,31.33,51.61,80.16,True,True,True,True,True,True,True,True,True
4180,OZKAP,16.85,16.83,16.16,15.99,15.83,True,12.88,17.98,78.57,True,True,True,True,True,True,True,True,True
4181,PAA,18.08,17.09,15.95,15.7,15.29,True,12.27,18.88,107.94,True,True,True,True,True,True,True,True,True
4187,PAGP,18.93,17.83,16.6,16.37,15.95,True,12.81,19.65,115.08,True,True,True,True,True,True,True,True,True
4198,PARAA,22.98,21.7,19.08,18.85,18.5,True,13.45,26.82,72.22,True,True,True,True,True,True,True,True,True
4207,PAY,19.97,19.67,17.47,16.36,15.39,True,7.91,24.87,84.92,True,True,True,True,True,True,True,True,True
4210,PAYS,4.48,3.54,2.74,2.57,2.4,True,1.69,4.53,86.51,True,True,True,True,True,True,True,True,True
4215,PBF,57.06,54.02,48.87,48.42,46.71,True,31.43,62.04,83.33,True,True,True,True,True,True,True,True,True
4219,PBI,4.16,4.09,3.95,3.84,3.78,True,2.85,4.44,74.6,True,True,True,True,True,True,True,True,True
4222,PBR,16.96,15.99,15.75,15.34,15.17,True,10.12,17.7,80.95,True,True,True,True,True,True,True,True,True
