,stock_ticker,price,sma_50,sma_150,sma_200,sma_200_20_days_before,sma_200_is_up_for_months,low_of_52_weeks,high_of_52_weeks,rs_rating,is_pass_condition_1,is_pass_condition_2,is_pass_condition_3,is_pass_condition_4,is_pass_condition_5,is_pass_condition_6,is_pass_condition_7,is_pass_condition_8,is_pass_all_conditions
1190,CJJD,2.93,3.32,3.91,4.65,5.29,False,2.65,22.8,57.94,False,False,False,False,False,False,False,False,False
1191,CKPT,1.49,1.93,2.02,2.11,2.19,False,1.39,3.41,77.78,False,False,False,False,False,False,False,True,False
1192,CKX,14.4,13.43,13.01,12.5,12.17,True,9.42,14.4,91.27,True,True,True,True,True,True,True,True,True
1193,CL,88.82,86.7,79.5,78.03,76.85,True,67.62,89.53,97.62,True,True,True,True,True,True,True,True,True
1194,CLAR,6.24,6.27,6.11,6.58,6.76,False,4.88,9.59,80.95,False,False,False,False,False,False,False,True,False
1195,CLB,17.11,16.16,18.25,19.87,20.43,False,14.11,27.39,71.43,False,False,False,False,True,False,False,True,False
1196,CLBK,16.96,16.56,17.11,17.19,17.33,False,14.6,19.76,74.6,False,False,False,False,True,False,True,True,False
1197,CLBT,10.69,11.2,9.09,8.7,8.3,True,5.3,12.29,91.27,True,True,True,True,False,True,True,True,False
1198,CLCO,11.15,11.04,11.7,11.89,12.0,False,9.98,13.07,88.1,False,False,False,False,True,False,True,True,False
1199,CLDI,0.15,0.58,1.54,3.5,4.46,False,0.15,10.69,87.3,False,False,False,False,False,False,False,True,False
1200,CLDT,9.56,9.99,10.01,9.84,9.79,True,8.83,10.91,74.6,False,True,True,False,False,False,True,True,False
1201,CLDX,38.64,41.98,35.14,34.32,33.94,True,22.61,51.88,69.05,True,True,True,True,False,True,False,False,False
1202,CLEU,1.06,1.47,2.44,6.02,7.49,False,0.88,38.4,103.17,False,False,False,False,False,False,False,True,False
1203,CLF,18.95,20.9,18.59,17.87,17.36,True,13.88,22.83,77.78,True,True,True,True,False,True,True,True,False
1204,CLFD,29.48,29.78,27.99,31.09,32.74,False,23.01,50.06,77.78,False,False,False,False,False,False,False,True,False
1205,CLGN,5.44,5.24,5.44,5.74,5.98,False,4.72,8.23,71.43,False,False,False,False,True,False,False,True,False
1206,CLH,200.21,191.19,174.41,173.07,169.44,True,135.7,203.45,101.59,True,True,True,True,True,True,True,True,True
1207,CLIR,0.94,1.02,1.05,1.07,1.11,False,0.81,1.63,71.43,False,False,False,False,False,False,False,True,False
1208,CLLS,2.65,2.64,2.52,2.39,2.33,True,0.97,3.55,74.6,True,True,True,True,True,True,False,True,False
1209,CLM,7.26,7.21,6.91,7.03,7.0,True,5.73,7.65,111.9,True,False,True,False,True,False,True,True,False
1210,CLMB,67.0,66.0,54.68,51.92,49.98,True,37.9,72.12,109.52,True,True,True,True,True,True,True,True,True
1211,CLMT,16.22,15.43,16.17,16.41,16.46,False,12.91,19.7,69.84,False,False,False,False,True,False,True,False,False
1212,CLNE,2.3,2.65,3.25,3.57,3.78,False,2.21,5.15,64.29,False,False,False,False,False,False,False,False,False
1213,CLNN,0.34,0.41,0.43,0.5,0.55,False,0.26,1.09,62.7,False,False,False,False,False,True,False,False,False
1214,CLOE,12.0,12.04,11.76,11.68,11.62,True,10.9,12.18,84.92,True,True,True,True,False,False,True,True,False
1215,CLOV,0.63,0.8,0.93,1.0,1.02,False,0.62,1.56,73.81,False,False,False,False,False,False,False,True,False
1216,CLPR,4.38,4.59,4.82,5.07,5.16,False,3.69,6.32,80.95,False,False,False,False,False,False,False,True,False
1217,CLPS,0.93,1.02,0.99,0.99,1.0,False,0.81,1.27,74.6,False,False,False,False,False,False,False,True,False
1218,CLPT,5.5,6.59,6.21,6.16,6.24,False,4.46,10.55,76.98,False,True,False,True,False,False,False,True,False
1219,CLRB,3.23,3.65,3.05,2.76,2.61,True,1.38,4.24,73.81,True,True,True,True,False,True,True,True,False
1220,CLRC,11.38,11.24,11.1,11.0,10.93,True,10.41,11.6,90.48,True,True,True,True,True,False,True,True,False
1221,CLRO,0.93,0.94,0.69,0.66,0.62,True,0.45,1.41,71.43,True,True,True,True,False,True,False,True,False
1222,CLS,44.45,44.16,33.19,30.01,27.01,True,10.63,49.43,100.0,True,True,True,True,True,True,True,True,True
1223,CLSD,1.41,1.45,1.18,1.15,1.14,True,0.68,2.02,77.78,True,True,True,True,False,True,False,True,False
1224,CLSK,20.73,17.54,10.35,9.14,7.96,True,3.42,23.4,72.22,True,True,True,True,True,True,True,True,True
1225,CLST,11.76,11.82,11.55,11.65,11.56,True,9.33,12.71,82.54,True,False,True,False,False,False,True,True,False
1226,CLVR,4.11,4.21,3.12,3.76,3.96,False,1.87,9.3,65.08,True,False,False,False,False,True,False,False,False
1227,CLVRW,0.04,0.04,0.03,0.03,0.03,True,0.01,0.05,80.95,True,False,True,False,False,True,True,True,False
1228,CLVT,7.16,7.57,7.75,7.81,7.98,False,6.2,9.9,76.19,False,False,False,False,False,False,False,True,False
1229,CLW,40.39,39.75,36.88,36.33,35.38,True,29.4,43.94,76.98,True,True,True,True,True,True,True,True,True
1230,CLWT,1.54,1.5,1.5,1.54,1.55,False,1.3,1.79,87.3,False,False,False,False,True,False,True,True,False
1231,CLX,146.06,149.74,140.21,143.05,143.77,False,114.41,171.16,77.78,True,False,False,False,False,False,True,True,False
1232,CM,48.03,48.41,43.91,43.3,42.72,True,34.73,50.72,95.24,True,True,True,True,False,True,True,True,False
1233,CMA,53.2,51.39,48.61,48.67,47.7,True,31.21,56.81,83.33,True,False,True,False,True,True,True,True,False
1234,CMAX,3.22,5.63,25.09,36.31,45.48,False,2.4,121.5,76.98,False,False,False,False,False,True,False,True,False
1235,CMBM,3.47,4.21,4.77,6.36,7.45,False,3.27,17.38,88.89,False,False,False,False,False,False,False,True,False
1236,CMC,54.41,55.32,50.09,51.38,50.76,True,40.05,59.0,80.95,True,False,True,False,False,True,True,True,False
1237,CMCA,10.98,11.01,10.91,10.85,10.81,True,10.46,11.45,86.51,True,True,True,True,False,False,True,True,False
1238,CMCL,10.34,10.46,11.04,11.08,11.25,False,9.52,14.93,75.4,False,False,False,False,False,False,False,True,False
1239,CMCM,4.23,2.85,2.29,2.29,2.16,True,1.66,4.85,93.65,True,False,True,False,True,True,True,True,False
1240,CMCO,41.47,42.11,38.01,38.16,38.03,True,30.57,44.63,74.6,True,False,True,False,False,True,True,True,False
1241,CMCSA,40.71,41.76,42.82,43.33,43.36,True,36.52,47.12,84.13,False,False,True,False,False,False,True,True,False
1242,CMCT,3.34,3.68,3.79,3.95,4.06,False,3.19,5.23,65.08,False,False,False,False,False,False,False,False,False
1243,CME,216.17,214.5,211.13,208.19,205.38,True,176.67,221.35,93.65,True,True,True,True,True,False,True,True,False
1244,CMG,2913.84,2788.77,2355.8,2255.01,2175.03,True,1780.0,2990.69,105.56,True,True,True,True,True,True,True,True,True
1245,CMI,292.11,280.68,247.66,246.52,240.98,True,204.41,302.86,98.41,True,True,True,True,True,True,True,True,True
1246,CMLS,2.78,3.48,4.46,4.54,4.59,True,2.63,6.34,80.16,False,False,True,False,False,False,False,True,False
1247,CMMB,0.68,0.73,0.68,0.81,0.88,False,0.45,1.84,65.87,False,False,False,False,False,True,False,False,False
1248,CMND,1.18,1.34,2.7,5.13,6.46,False,0.99,20.85,62.7,False,False,False,False,False,False,False,False,False
1249,CMP,13.3,18.12,22.49,25.1,27.01,False,13.24,39.03,76.19,False,False,False,False,False,False,False,True,False
1250,CMPO,6.6,5.99,5.73,5.98,5.99,False,4.7,7.5,72.22,True,False,False,False,True,True,True,True,False
1251,CMPR,91.0,91.44,78.53,75.39,71.91,True,43.34,99.64,89.68,True,True,True,True,False,True,True,True,False
1252,CMPS,8.5,9.9,8.31,8.49,8.41,True,5.27,12.37,76.19,True,False,True,False,False,True,False,True,False
1253,CMPX,1.5,1.83,1.73,1.93,2.07,False,1.2,3.48,69.05,False,False,False,False,False,False,False,False,False
1254,CMRE,11.52,11.24,10.34,10.34,10.18,True,7.72,11.59,74.6,True,False,True,False,True,True,True,True,False
1255,CMRX,0.92,1.07,1.0,1.02,1.06,False,0.88,1.54,71.43,False,False,False,False,False,False,False,True,False
1256,CMS,60.24,58.49,57.0,57.32,57.39,False,50.57,63.42,77.78,True,False,False,False,True,False,True,True,False
1257,CMSA,23.65,24.35,23.67,23.68,23.68,True,21.19,25.09,74.6,False,False,True,False,False,False,True,True,False
1258,CMSC,24.2,24.66,24.05,24.02,24.01,True,21.74,25.29,82.54,True,True,True,True,False,False,True,True,False
1259,CMSD,24.56,24.73,24.1,24.08,24.04,True,21.91,25.17,79.37,True,True,True,True,False,False,True,True,False
1260,CMT,19.71,18.45,20.18,21.39,21.6,False,16.07,29.65,92.06,False,False,False,False,True,False,False,True,False
1261,CMTG,8.95,9.46,11.09,11.18,11.39,False,8.5,14.54,83.33,False,False,False,False,False,False,False,True,False
1262,CMTL,1.59,4.45,7.72,8.17,8.78,False,1.59,12.77,76.98,False,False,False,False,False,False,False,True,False
1263,CMU,3.24,3.29,3.2,3.22,3.21,True,2.8,3.37,80.95,True,False,True,False,False,False,True,True,False
1264,CNA,44.28,44.23,42.42,41.69,41.19,True,36.85,47.18,95.24,True,True,True,True,True,False,True,True,False
1265,CNC,76.09,76.45,74.16,72.12,71.46,True,61.27,80.41,87.3,True,True,True,True,False,False,True,True,False
1266,CNDA,10.55,10.5,10.41,10.38,10.35,True,10.14,10.68,95.24,True,True,True,True,True,False,True,True,False
1267,CNDT,3.07,3.32,3.31,3.31,3.32,True,2.47,3.78,76.19,False,False,True,False,False,False,True,True,False
1268,CNET,0.96,0.97,0.93,1.0,1.02,False,0.7,1.76,70.63,False,False,False,False,False,True,False,True,False
1269,CNEY,0.74,1.17,2.08,2.87,3.35,False,0.71,7.62,69.84,False,False,False,False,False,False,False,False,False
1270,CNF,1.86,2.06,2.39,2.59,2.69,False,1.74,3.99,95.24,False,False,False,False,False,False,False,True,False
1271,CNFR,0.93,1.1,1.16,1.23,1.29,False,0.69,1.74,80.16,False,False,False,False,False,True,False,True,False
1272,CNGL,11.15,11.09,10.95,10.91,10.88,True,10.62,11.59,85.71,True,True,True,True,True,False,True,True,False
1273,CNHI,11.6,12.35,11.78,12.35,12.5,False,9.8,15.69,77.78,False,False,False,False,False,False,False,True,False
1274,CNI,130.21,129.67,120.86,119.44,118.34,True,104.53,132.83,92.86,True,True,True,True,True,False,True,True,False
1275,CNK,18.0,17.64,16.1,16.23,16.06,True,13.35,19.77,76.98,True,False,True,False,True,True,True,True,False
1276,CNM,55.79,52.11,40.97,38.55,35.98,True,25.25,59.75,125.4,True,True,True,True,True,True,True,True,True
1277,CNMD,72.45,79.31,94.41,99.79,105.19,False,71.08,136.38,74.6,False,False,False,False,False,False,False,True,False
1278,CNNE,20.26,21.33,19.7,19.74,19.67,True,16.1,22.52,84.92,True,False,True,False,False,False,True,True,False
1279,CNO,26.68,26.63,25.97,25.5,25.2,True,20.48,28.16,96.03,True,True,True,True,True,True,True,True,True
1280,CNOB,19.54,19.27,19.79,19.62,19.44,True,13.49,24.09,77.78,False,True,True,False,True,True,True,True,False
1281,CNOBP,19.8,19.47,18.5,18.11,17.79,True,14.17,20.25,85.71,True,True,True,True,True,True,True,True,True
1282,CNP,28.88,27.94,27.92,28.19,28.3,False,25.75,31.2,79.37,True,False,False,False,True,False,True,True,False
1283,CNQ,76.71,72.81,67.16,65.65,63.43,True,53.3,82.32,100.0,True,True,True,True,True,True,True,True,True
1284,CNS,71.95,72.38,66.09,65.56,64.28,True,50.6,77.46,72.22,True,True,True,True,False,True,True,True,False
1285,CNSL,4.24,4.3,4.2,4.08,4.02,True,3.12,4.59,78.57,True,True,True,True,False,True,True,True,False
1286,CNSP,0.2,0.31,1.03,1.24,1.43,False,0.2,2.68,69.05,False,False,False,False,False,False,False,False,False
1287,CNTA,9.7,10.87,8.27,7.95,7.47,True,4.29,12.2,88.1,True,True,True,True,False,True,True,True,False
1288,CNTB,1.45,1.44,1.24,1.16,1.1,True,0.65,2.2,79.37,True,True,True,True,True,True,False,True,False
1289,CNTG,0.5,0.7,1.01,1.04,1.08,False,0.46,1.64,76.19,False,False,False,False,False,False,False,True,False
1290,CNTX,1.41,1.23,1.13,1.12,1.12,True,0.48,1.6,70.63,True,True,True,True,True,True,True,True,True
1291,CNTY,3.13,2.99,3.98,4.73,5.11,False,2.5,7.97,64.29,False,False,False,False,True,False,False,False,False
1292,CNVS,0.96,1.36,1.27,1.3,1.4,False,0.26,8.0,65.08,False,False,False,False,False,True,False,False,False
1293,CNX,24.12,22.25,21.45,21.27,20.63,True,14.56,24.62,96.83,True,True,True,True,True,True,True,True,True
1294,CNXC,56.6,66.74,80.71,80.24,82.48,False,54.75,104.44,79.37,False,True,False,False,False,False,False,True,False
1295,CNXN,64.6,65.3,62.12,59.27,57.48,True,38.59,69.59,85.71,True,True,True,True,False,True,True,True,False
1296,COCH,5.25,4.68,3.19,4.98,5.43,False,0.91,10.5,92.86,True,False,False,False,True,True,False,True,False
1297,COCO,23.55,24.08,25.18,25.61,25.9,False,19.56,31.83,73.81,False,False,False,False,False,False,False,True,False
1298,COCP,1.56,1.5,1.67,1.91,2.0,False,1.4,3.14,69.05,False,False,False,False,True,False,False,False,False
1299,CODA,6.53,5.84,6.06,6.54,6.76,False,5.28,10.59,84.13,False,False,False,False,True,False,False,True,False
1300,CODI,23.43,23.32,21.27,21.3,21.1,True,17.06,24.56,80.16,True,False,True,False,True,True,True,True,False
1301,CODX,1.16,1.15,1.18,1.21,1.21,True,1.0,1.85,81.75,False,False,True,False,True,False,False,True,False
1302,COE,7.05,6.81,7.55,7.74,7.77,True,5.35,9.0,76.19,False,False,True,False,True,True,True,True,False
1303,COEP,0.34,0.4,0.77,0.86,0.98,False,0.29,2.14,82.54,False,False,False,False,False,False,False,True,False
1304,COF,149.7,139.56,122.4,118.88,115.71,True,85.63,149.7,86.51,True,True,True,True,True,True,True,True,True
1305,COFS,24.51,25.65,24.82,24.51,24.4,True,16.24,31.77,76.98,False,True,True,True,False,True,True,True,False
1306,COGT,7.2,6.96,7.1,8.36,8.88,False,4.06,13.34,78.57,False,False,False,False,True,True,False,True,False
1307,COHN,6.4,7.02,6.84,7.01,6.76,True,3.35,11.82,81.75,False,False,True,False,False,True,False,True,False
1308,COHR,52.94,58.98,45.55,44.68,43.99,True,27.66,66.89,77.78,True,True,True,True,False,True,True,True,False
1309,COHU,30.07,31.71,32.78,34.1,34.92,False,28.78,43.65,73.81,False,False,False,False,False,False,False,True,False
1310,COIN,237.02,225.04,150.46,134.5,117.73,True,48.49,279.71,92.06,True,True,True,True,True,True,True,True,True
1311,COKE,834.62,833.63,786.61,757.36,740.75,True,560.45,949.0,84.92,True,True,True,True,True,True,True,True,True
1312,COLB,19.17,18.49,20.96,20.99,21.28,False,17.35,27.84,76.98,False,False,False,False,True,False,False,True,False
1313,COLD,22.92,25.15,27.41,28.69,29.43,False,22.73,33.73,77.78,False,False,False,False,False,False,False,True,False
1314,COLL,36.34,36.87,30.3,28.47,27.02,True,21.06,40.91,99.21,True,True,True,True,False,True,True,True,False
1315,COLM,79.04,78.89,77.22,76.63,76.58,True,69.95,87.6,89.68,True,True,True,True,True,False,True,True,False
1316,COMM,1.0,1.41,2.03,2.54,2.93,False,0.92,6.53,76.19,False,False,False,False,False,False,False,True,False
1317,COMP,3.43,3.55,3.06,3.2,3.18,True,1.89,4.42,71.43,True,False,True,False,False,True,True,True,False
1318,CONN,3.75,3.74,3.76,3.88,3.92,False,2.58,5.07,78.57,False,False,False,False,True,True,False,True,False
1319,CONX,10.6,10.6,10.58,10.52,10.5,True,10.16,11.35,82.54,True,True,True,True,False,False,True,True,False
1320,COO,91.62,97.49,90.23,91.13,90.87,True,76.72,102.77,64.29,True,False,True,False,False,False,True,False,False
1321,COOK,2.16,2.26,2.44,2.96,3.13,False,2.03,5.95,76.19,False,False,False,False,False,False,False,True,False
1322,COOL,11.01,11.02,10.9,10.9,10.85,True,10.11,12.0,82.54,True,False,True,False,False,False,True,True,False
1323,COOLW,0.17,0.14,0.11,0.11,0.1,True,0.03,0.23,89.68,True,False,True,False,True,True,False,True,False
1324,COOP,79.96,74.62,65.08,62.72,60.11,True,41.91,79.96,106.35,True,True,True,True,True,True,True,True,True
1325,COOT,1.5,5.58,9.56,9.99,10.9,False,1.24,11.95,83.33,False,False,False,False,False,False,False,True,False
1326,COP,130.0,120.99,117.6,117.27,114.65,True,96.09,133.52,91.27,True,True,True,True,True,True,True,True,True
1327,COR,237.67,237.84,213.59,206.28,201.22,True,165.49,245.8,111.9,True,True,True,True,False,True,True,True,False
1328,CORT,23.72,23.89,25.77,26.57,26.4,True,21.1,33.8,89.68,False,False,True,False,False,False,False,True,False
1329,COSM,0.52,0.72,1.03,1.17,1.41,False,0.48,3.82,62.7,False,False,False,False,False,False,False,False,False
1330,COST,723.3,729.94,654.13,628.49,610.4,True,482.76,785.59,114.29,True,True,True,True,False,True,True,True,False
1331,COTY,11.73,11.91,11.45,11.53,11.64,True,9.14,13.26,86.51,True,False,True,False,False,False,True,True,False
1332,COUR,12.23,14.54,17.49,17.06,17.05,True,9.94,21.04,87.3,False,True,True,False,False,False,False,True,False
1333,COYA,8.24,9.07,6.77,6.07,5.65,True,3.3,10.13,80.16,True,True,True,True,False,True,True,True,False
1334,CP,88.08,87.12,79.25,79.41,78.67,True,69.45,91.39,86.51,True,False,True,False,True,False,True,True,False
1335,CPA,102.09,100.84,95.66,98.2,99.06,False,79.07,119.97,84.13,True,False,False,False,True,False,True,True,False
1336,CPAC,5.17,5.7,5.27,5.27,5.25,True,4.66,6.54,75.4,False,False,True,False,False,False,True,True,False
1337,CPAY,306.06,293.29,271.32,268.82,263.23,True,207.09,316.14,101.59,True,True,True,True,True,True,True,True,True
1338,CPB,45.17,43.06,42.35,42.73,42.93,False,38.06,54.98,72.22,True,False,False,False,True,False,True,True,False
1339,CPF,19.87,19.06,18.29,18.03,17.74,True,13.55,20.21,86.51,True,True,True,True,True,True,True,True,True
1340,CPG,8.84,7.83,7.42,7.57,7.39,True,6.13,8.87,97.62,True,False,True,False,True,True,True,True,False
1341,CPHC,24.78,23.23,21.29,21.52,21.55,True,14.27,29.01,76.19,True,False,True,False,True,True,True,True,False
1342,CPHI,0.31,0.38,0.5,0.69,0.82,False,0.31,2.1,67.46,False,False,False,False,False,False,False,False,False
1343,CPIX,1.66,1.87,1.9,1.82,1.82,True,1.43,2.3,78.57,False,True,True,False,False,False,False,True,False
1344,CPK,105.45,103.55,100.04,103.6,105.44,False,86.71,131.75,84.13,True,False,False,False,True,False,True,True,False
1345,CPLP,16.75,17.47,15.7,15.47,15.18,True,12.52,18.48,76.98,True,True,True,True,False,True,True,True,False
1346,CPNG,22.86,18.46,16.91,17.24,16.94,True,13.84,22.86,105.56,True,False,True,False,True,True,True,True,False
1347,CPOP,1.74,2.76,1.63,1.32,1.17,True,0.27,7.19,69.84,True,True,True,True,False,True,False,False,False
1348,CPRI,36.7,44.58,48.15,47.33,46.81,True,34.43,53.9,64.29,False,True,True,False,False,False,False,False,False
1349,CPRT,54.19,54.36,49.63,48.38,47.3,True,38.56,58.07,103.17,True,True,True,True,False,True,True,True,False
1350,CPRX,14.97,15.41,14.35,14.18,13.9,True,11.5,17.51,81.75,True,True,True,True,False,True,True,True,False
1351,CPS,15.68,15.48,15.93,16.02,15.76,True,10.08,22.29,87.3,False,False,True,False,True,True,False,True,False
1352,CPSH,1.8,2.01,2.31,2.44,2.55,False,1.72,3.25,65.08,False,False,False,False,False,False,False,False,False
1353,CPSS,8.82,8.39,8.89,9.3,9.63,False,7.3,13.46,72.22,False,False,False,False,True,False,False,True,False
1354,CPT,98.9,96.97,95.18,98.29,99.48,False,83.93,113.28,82.54,True,False,False,False,True,False,True,True,False
1355,CPTN,2.9,2.75,3.16,3.92,4.14,False,2.41,8.46,71.43,False,False,False,False,True,False,False,True,False
1356,CPZ,15.58,15.11,14.74,14.9,14.92,False,13.44,15.89,88.1,True,False,False,False,True,False,True,True,False
1357,CQP,48.39,49.2,52.85,52.39,52.15,True,43.84,61.74,91.27,False,True,True,False,False,False,True,True,False
1358,CR,138.94,129.82,112.84,107.02,102.14,True,68.47,138.94,103.97,True,True,True,True,True,True,True,True,True
1359,CRAI,148.31,135.6,111.7,110.23,105.93,True,83.47,150.53,110.32,True,True,True,True,True,True,True,True,True
1360,CRBG,27.23,26.15,22.99,21.87,20.87,True,15.39,28.95,115.87,True,True,True,True,True,True,True,True,True
1361,CRBP,38.96,35.56,17.1,14.55,11.62,True,3.16,47.08,91.27,True,True,True,True,True,True,True,True,True
1362,CRBU,4.07,5.74,5.37,5.65,5.66,True,3.58,8.26,69.84,False,False,True,False,False,False,False,False,False
1363,CRC,56.26,53.97,52.94,53.03,51.96,True,37.54,58.0,88.89,True,False,True,False,True,True,True,True,False
1364,CRCT,5.37,4.97,6.51,7.56,8.46,False,4.59,16.98,69.05,False,False,False,False,True,False,False,False,False
1365,CRDF,4.2,4.1,2.27,2.14,1.78,True,0.96,5.91,80.16,True,True,True,True,True,True,False,True,False
1366,CRDL,1.78,1.66,1.17,1.12,1.02,True,0.55,2.06,83.33,True,True,True,True,True,True,True,True,True
1367,CRDO,17.74,21.11,18.84,18.1,17.81,True,7.35,23.27,87.3,False,True,True,True,False,True,True,True,False
1368,CREG,1.2,1.37,1.31,1.3,1.35,False,1.0,2.03,69.05,False,True,False,True,False,False,False,False,False
1369,CRESY,9.52,8.56,8.43,8.25,8.11,True,5.72,9.91,82.54,True,True,True,True,True,True,True,True,True
1370,CREX,3.29,3.65,2.64,2.64,2.6,True,1.37,4.28,90.48,True,False,True,False,False,True,True,True,False
1371,CRF,7.34,7.34,7.25,7.49,7.53,False,6.09,8.5,105.56,False,False,False,False,False,False,True,True,False
1372,CRGO,2.67,2.57,2.75,2.81,2.9,True,1.93,4.3,88.89,False,False,True,False,True,True,False,True,False
1373,CRGY,10.95,11.27,11.57,11.77,11.65,True,9.41,13.98,79.37,False,False,True,False,False,False,True,True,False
1374,CRH,78.83,81.79,69.03,66.11,63.33,True,47.54,87.2,103.97,True,True,True,True,False,True,True,True,False
1375,CRI,74.12,80.25,74.08,73.52,72.9,True,61.48,87.92,85.71,True,True,True,True,False,False,True,True,False
1376,CRIS,14.73,11.85,9.49,7.28,5.98,True,0.38,16.8,85.71,True,True,True,True,True,True,True,True,True
1377,CRK,9.85,8.63,9.59,10.2,10.32,False,7.28,13.31,72.22,False,False,False,False,True,True,False,True,False
1378,CRKN,0.05,0.07,0.18,0.85,1.66,False,0.05,12.96,70.63,False,False,False,False,False,False,False,True,False
1379,CRL,239.99,252.86,219.44,216.14,212.26,True,164.52,273.43,83.33,True,True,True,True,False,True,True,True,False
1380,CRM,273.35,296.4,257.6,247.73,240.2,True,190.67,316.88,87.3,True,True,True,True,False,True,True,True,False
1381,CRMD,5.5,4.11,3.65,3.75,3.74,True,2.94,6.39,79.37,True,False,True,False,True,True,True,True,False
1382,CRML,10.31,10.8,10.88,10.86,10.85,True,6.39,22.5,88.89,False,True,True,False,False,True,False,True,False
1383,CRMT,58.85,62.22,69.59,79.09,82.7,False,55.54,120.2,75.4,False,False,False,False,False,False,False,True,False
1384,CRNC,9.98,14.15,16.86,19.05,20.7,False,9.62,35.09,73.81,False,False,False,False,False,False,False,True,False
1385,CRNT,2.81,2.97,2.34,2.26,2.17,True,1.56,3.29,83.33,True,True,True,True,False,True,True,True,False
1386,CRNX,44.27,42.48,35.67,31.57,29.09,True,15.97,48.03,76.19,True,True,True,True,True,True,True,True,True
1387,CRON,2.47,2.33,2.1,2.06,1.99,True,1.67,2.88,73.81,True,True,True,True,True,True,True,True,True
1388,CROX,127.71,126.91,104.95,104.91,103.04,True,77.27,147.78,76.98,True,True,True,True,True,True,True,True,True
1389,CRS,81.0,69.89,67.73,65.72,63.48,True,44.91,81.0,103.97,True,True,True,True,True,True,True,True,True
1390,CRSP,56.98,72.2,61.9,59.51,59.08,True,38.62,89.12,64.29,False,True,True,True,False,True,False,False,False
1391,CRSR,11.13,12.31,13.1,13.88,14.47,False,10.72,19.93,63.49,False,False,False,False,False,False,False,False,False
1392,CRT,14.89,15.28,17.42,18.22,19.1,False,12.62,25.51,76.98,False,False,False,False,False,False,False,True,False
1393,CRTO,35.49,33.97,28.76,29.28,29.15,True,23.15,35.52,84.13,True,False,True,False,True,True,True,True,False
1394,CRUS,84.75,90.2,80.96,80.46,79.43,True,66.01,94.26,76.98,True,True,True,True,False,False,True,True,False
1395,CRVL,238.0,244.37,226.26,222.23,217.82,True,189.27,262.96,80.95,True,True,True,True,False,False,True,True,False
1396,CRVO,24.64,19.23,12.01,10.25,8.6,True,3.0,25.93,79.37,True,True,True,True,True,True,True,True,True
1397,CRVS,1.52,1.92,1.73,1.85,1.94,False,1.01,3.86,79.37,False,False,False,False,False,True,False,True,False
1398,CRWD,301.19,316.53,256.99,231.46,216.25,True,116.74,334.55,107.14,True,True,True,True,False,True,True,True,False
1399,CRWS,5.16,5.39,4.99,4.98,4.97,True,4.15,5.9,71.43,True,True,True,True,False,False,True,True,False
1400,CSAN,11.32,13.05,13.89,14.28,14.56,False,10.72,17.19,80.16,False,False,False,False,False,False,False,True,False
1401,CSBR,5.03,5.38,5.63,5.83,5.93,True,4.27,7.32,75.4,False,False,True,False,False,False,False,True,False
1402,CSCO,48.3,49.03,50.5,51.42,51.63,False,45.7,57.84,92.86,False,False,False,False,False,False,True,True,False
1403,CSGP,85.52,88.96,83.88,83.74,83.32,True,68.5,97.73,109.52,True,True,True,True,False,False,True,True,False
1404,CSGS,49.42,51.39,51.3,51.85,52.06,True,46.33,59.57,70.63,False,False,True,False,False,False,True,True,False
1405,CSIQ,15.18,19.28,21.47,24.16,26.14,False,14.41,43.56,55.56,False,False,False,False,False,False,False,False,False
1406,CSL,379.28,368.6,312.52,302.07,288.97,True,205.75,400.5,107.94,True,True,True,True,True,True,True,True,True
1407,CSLM,11.14,11.03,10.89,10.81,10.75,True,10.38,11.14,96.83,True,True,True,True,True,False,True,True,False
1408,CSPI,14.01,19.19,13.35,11.82,10.79,True,5.07,27.95,100.0,True,True,True,True,False,True,False,True,False
1409,CSQ,15.8,15.96,14.89,14.86,14.73,True,12.54,16.39,88.89,True,True,True,True,False,False,True,True,False
1410,CSR,65.39,55.34,55.34,57.23,57.36,False,20.21,66.57,89.68,True,False,False,False,True,True,True,True,False
1411,CSSE,0.15,0.17,0.24,0.37,0.47,False,0.14,1.85,57.94,False,False,False,False,False,False,False,False,False
1412,CSSEN,3.53,3.52,12.38,15.17,17.12,False,2.24,24.76,62.7,False,False,False,False,True,True,False,False,False
1413,CSSEP,0.43,0.73,4.4,5.97,7.29,False,0.38,16.1,62.7,False,False,False,False,False,False,False,False,False
1414,CSTE,6.5,4.48,4.21,4.38,4.37,True,3.6,6.5,74.6,True,False,True,False,True,True,True,True,False
1415,CSTL,20.39,21.38,19.56,19.12,18.49,True,11.66,26.0,87.3,True,True,True,True,False,True,True,True,False
1416,CSTM,21.25,20.47,18.73,18.48,18.0,True,13.6,22.88,83.33,True,True,True,True,True,True,True,True,True
1417,CSV,25.17,25.33,24.66,26.42,26.83,False,20.15,34.19,70.63,False,False,False,False,False,False,False,True,False
1418,CSWC,25.72,24.33,23.46,23.0,22.49,True,17.36,25.72,118.25,True,True,True,True,True,True,True,True,True
1419,CSWCZ,25.43,25.78,25.51,25.44,,True,24.87,26.48,103.17,False,True,True,True,False,False,True,True,False
1420,CSWI,239.49,232.17,204.05,197.58,190.6,True,133.04,240.1,107.94,True,True,True,True,True,True,True,True,True
1421,CSX,34.95,36.79,34.09,33.48,33.26,True,29.24,38.38,83.33,True,True,True,True,False,False,True,True,False
